Name,Review,Rating,Sentiment Score
Närke Kaggen Stormaktsporter,"You need personal informations from companies,family and friends that will better your life and you need easy access without them noticing just contact nick or you’re financially unstable or you have a bad credit score, he will solve that without stress,he and his team can clear criminal records without leaving a trace and can also anonymously credit your empty credit cards with funds you need,all these are not done free obviously but I like working with nick and his team cause they keep you updated on every step taken in order to achieve the goal and they also deliver on time,I tested and confirmed this I’m still happy on how my life is improving after my encounter with him ,you can send a mail to Premiumhackservices AT gmail DOT com, Whatsapp: +14106350697.",3.2,0.9442
Närke Kaggen Stormaktsporter,"25May2023 Dark roast malts, cacao, cognac, brandy, dry, vanilla. Hazy, very dark brown, small, frothy, beige head. Light bitter. Bittersweet, dark roast malts, cacao, burnt molasses, French oak, vanilla, soft carb, full bod. Outstanding, dry, complex,well-balanced. Bottle at L6 Tasting, London.",4.0,0.2263
Närke Kaggen Stormaktsporter,"Ciemnobrunatne, praktycznie czarne nieprzezroczyste piwo z niezłą pianą która dość szybko opada i lekko zdobi szkło. Aromat to największy atut tego piwa. Czekolada, kawa, kakao, lukrecja, trochę bourbonu, drewna, w tle wanilia jest też odrobina melasy, miodu. W smaku niestety gorzej, gorzka czekolada, kawa, toffi, dużo nut palonych,  bardziej wytrawne niż słodkie. Duże oczekiwania, nie do końca spełnione.
Butelka 25 cl, 2019",4.4,0.0
Närke Kaggen Stormaktsporter,"2019 bottle shared with Jorge and RJ at RJ's, pulling out the big guns for friends and all that. Big on espresso, cacao, roasted malts and dried fruits, fairly low on BA character although some tannins do show. Good bodied with soft carbo, the age shows but not turning for the worse yet.",4.0,-0.25
Närke Kaggen Stormaktsporter,"20/1/2024. Bottle shared at CLBF/IKL. From Nisse666, cheers. 2016. Pours black with a small beige head. Aroma is chocolate, nut, caramel, roasted malt, chocolate spread, slight meaty edge. Moderate sweetness and medium roasted bitterness. Full bodied, soft carbonation.",4.0,0.7184
Närke Kaggen Stormaktsporter,"Here we are then: the barrel aged version of one of Sweden's most coveted beers, the honey-flavoured Stormaktsporter by family brewery Närke, the fame of which is due in large part to this very website - as is the fame of this Kaggen version, coming in second on the list of the ""best beers of the world"" (and holding a similar position on both Untappd and Brewver).  Needless to say, I just had to taste this one when I unexpectedly got the opportunity, as the 2019 vintage (one of several since the first one appeared in 2005) has, since this year only, been sold through a selection of specialist shops in several countries including the Netherlands and Denmark.  No doubt the 'whale' value of this legendary beer has waned a bit due to this very fact - several online shops still stock it today and ship internationally - but it remains one of those bucket list beers I have been dreaming of for years, and now a bottle finally reached my tasting table.  Medium thick, dense and creamy, lightly membrane-like lacing, greyish beige, stable head very slowly breaking over an opaque black robe - showing a burgundy red hue only at the very end.  Dense and initially somewhat 'closed' aroma, gradually unfolding an array of beguiling scents: cocoa nibs and high quality dark chocolate, pronounced oak wood (still including a vanillin touch), molasses, whisky, ground walnuts, cold espresso, dried prunes, roasted almonds, aquavit, freshly crushed black peppercorns, dry caramel, warm brown bread (crust), fudge, dried figs, dark brown honey, dried heather, some light notes of reduced beef stock, bayleaf, clay, cinnamon rolls, burnt blackcurrants, old ebony wood, Japanese soy sauce, dried beech leaves, wet leather and salmiak.  Dense onset with a perfectly tuned, i.e. somewhat restrained and 'noble' sweetness (dried fig, dried blueberry or blackberry, touch ripe blue plum) with a faint hint of beef stock- or gravy-like umami surrounding it, softly carbonated with immediately thick, heavily oily, 'viscous' mouthfeel.  Thick malt slabs of dark chocolate, black cocoa, brown bread, fudge and cold black coffee ensue, piled on top of each other but working as one compact bittersweet whole filling the entire mouth cavity - as any decent imperial stout or imperial porter should, of course.  The subdued sweet dark fruit and umami beef stock accents travel along this huge dark maltiness, which increases in bitterness as the roasted effects build up and a robust amount of peppery hops, well hidden under all that dark maltiness but adding considerable bitterness 'behind the scenes', starts to set in; dryness is achieved by a pronounced woodiness (bringing back those wonderfully noble oak aromas retronasally) but also by the booze, which was noticeable early on already and grows in the end - with whisky- and gin-like effects.  The alcohol puts up a fight against that massive malt bittersweetness and almost wins, but things get balanced again in the finish and aftertaste, where this alcohol warmth and spiciness makes the malt bittersweetness glow up in the dark rather than brutally scorching it, as it sometimes does in conceptually similar beers.  Glimpses of praliné, bayleaf, liquorice and marmite subtly and briefly pop up in the aftertaste.  This is indeed high nobility, a beer to contemplate in serenity and in earnest, and even though the booziness is perhaps just a tad too strong for me (I really must find the basic Stormaktsporter one day) even after three years of maturing in the bottle, there is no doubt that this brew fully deserves its near-mythical status, with an old-fashioned roasty bitterness, perfect mouthfeel for its style, utterly solid structure and density of flavours.  The perfect accompaniment to a chilly evening in late December and with whales like this, I cannot but give a 'symbolic' score of near perfection.  Another one off the bucket list, and worth every penny.",4.8,0.997
Närke Kaggen Stormaktsporter,"Bottle at tasting. Aroma of chocolate, honey, licorice, caramel, bourbon, earthy vanilla and plums. Taste has honey, chocolate, caramel, licorice, subtle roasted malt, oak, earthy vanilla, bourbon and a little spice kick in the finish. Very nice.",4.1,0.4754
Närke Kaggen Stormaktsporter,"Bottle, 250 ml. Shared with Zec, JFK10000, MiroB at my Grande. Vintage 2020. Black with brown head. Nice chocolate, wood, cocoa, bourbon, layers, nice bitterness. . Medium+ bodied.",4.3,0.6486
Närke Kaggen Stormaktsporter,"Woo hoo, adjourn slain whale.  Thanks Craig. Pours clear black,  minimal head or lacing.  Aroma is molasses,  honey,  chocolate bourbon.  Flavor is medium sweet, light plus bitter.  Light plus body",4.0,0.8316
Närke Kaggen Stormaktsporter,"2019 bottle, many thanks Nicklas - so here it finally is! Black color with beige head. Aroma is big wood, tiny ash, chocolate, roast. Taste is big roast, cereals, sweet honey, but great balance. Slightly warming finish, quite roasty and a dash of hops too. Great intensity in sweetness and somehow drinkable dryness at the same time.",4.5,0.9694
Närke Kaggen Stormaktsporter,"250ml @ Matt's new place. Vintage 2019.
Appearance: almost black with a beige head.
Aroma: roasted malts and seeds, some burnt oak, sweet.
Taste: along the same lines, dark fruits, some vinous character.
Overall: it's a good beer, but it's far away from being TOP-2 on RB.",4.0,0.4497
Närke Kaggen Stormaktsporter,"Poured from 250mL bottle (2019 vintage). Black with small light tan head. Some nice oak notes, roast malt, background of mild fruits, very feint leather note, solid balanced beer.",4.3,0.5267
Närke Kaggen Stormaktsporter,"Looks impressively in the glass. Grand licorice and chocolates aroma, as befits a great power porter. Barrel aging comes through in a big way; vanilla and smoke. Much alcohol in the taste. Vinous and complex.",4.0,0.8779
Närke Kaggen Stormaktsporter,"Bottle split at L6 Tasting, big thanks to Danny, 25/05/23.
Black with a tan cap that thins to a swirl.
Nose is chocolate shavings, roast malts, dried fruit rinds, hint of coffee.
Taste comprises dark malts, light spice, milk chocolate, charr, brown sugar dusting, molasses.
Medium plus bodied, fine massaging carbonation, semi drying close with a balanced spike of alcohol.
Solid well balanced impy stout.",4.2,0.7964
Närke Kaggen Stormaktsporter,Thank you Chris for sharing the bottle - Black with a brown head - Dark malt aroma with some wood barrel flavours - Dark malt body with some chocolate and wood flavours - Dark malt finish with some wood and hints of alcohol heat - This was real good,4.2,0.802
Närke Kaggen Stormaktsporter,"Bottle shared at London Columbus tasting 25/05/2023. Thanks to Daniel Osprey for this one. A dark brown black coloured pour with a halo of mid tan swirl. Aroma is semi sweet, dark roast, tracle, mellow roast, vanilla oak. Flavour is composed of semi sweet, woody roast, woody vanilla, mellow smoked malts, smoked honey, woody roast. Palate is lovely, airy carbonation, oily, bitter woody tannin. Great.",4.3,0.9468
Närke Kaggen Stormaktsporter,"Bottle shared at L6 tasting. Thanks to Danny for this whale. Pours black with a dirty tan head that fades. Aroma is chocolate, cognac, a little oak, boozy fruit, coffee. Taste is chocolate, molasses, coffee, cognac, a little honey sweetness. A little oak on the finish. Nice stuff.",4.2,0.7976
Närke Kaggen Stormaktsporter,"0,25 litre Bottle, from a trade, at home. (As 2019 Vintage) Black with little light brown head. Roasted malts, coffee, honey, bitterness, oak,",4.4,-0.4019
Närke Kaggen Stormaktsporter,"0.25 l bottle from 'SpeciaalBierPakket.nl', 2019 vintage. Pitch black with a thin, frothy, slowly diminishing, beige head. Intensely sweetish-malty, gently roasty, slightly fruity and a bit boozy aroma of dark chocolate, honey, vanilla, bourbon, milk coffee and caramel. Fairly sweet, malty, quite roasty, slightly fruity taste of praline, honey, bourbon, vanilla, caramel and milk coffee, followed by a medium long, gently roasty-bitter, minimally boozy finish. Medium to full body, silky smooth and gently effervescent mouthfeel, soft carbonation. A delicious treat, the honey seems to be the ingredient that makes the difference. There's a lot of stuff which is at least as outspoken or aromatic, but the balance is simply incredibly. Lovely beer!",4.3,0.9536
Närke Kaggen Stormaktsporter,"Fles 25cl thuis. 2019. Zacht, roasted malts, heidehoning, zoetig, maltig, romig, koffie, bittertonen, bourbon, vanille, eik, stroperig, smooth, fruittonen, wat chocolade. Complex. Fantastisch mooi bier. 9,96. (18-12-2022).",4.9,0.0
Närke Kaggen Stormaktsporter,"9-4-8-4-17
Bottle, vintage 2019, three years after bottling. Pours black, with a small creamy mocha head. Aroma is dark roasted malts with bread, dark chocolate, sweet liquorice and heather, as well as vanilla, tannins and wooden barrels. Full body, with soft carbonation. Flavour is dark roasted malts cocoa nibs, liquorice, and muscovado, as well as vanilla, tannins and bourbon barrels. Semi dry finish with lingering wooden notes.",4.2,0.7351
Närke Kaggen Stormaktsporter,"Bottle @ Cafe Albert. 2019 vintage. Pours black with a creamy brown head. Aroma of roasted malt, caramel, little burnt brown sugar, chocolate, cocoa, chocolate cake. Flavor is sweet, rich malty, caramel, cocoa, chocolate, some alcohol. Full body, oily mouthfeel, soft carbonation, sweet finish with some warming alcohol. Smooth. 261122",4.5,0.8807
